#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T13:00:00Z,0.017400271825396826,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T14:00:00Z,0.014621861111111108,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T15:00:00Z,0.017058874999999998,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T16:00:00Z,0.015001694444444444,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T17:00:00Z,0.021141555555555552,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T18:00:00Z,0.02658526388888889,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T19:00:00Z,0.019787072222222223,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T20:00:00Z,0.010190999999999999,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T21:00:00Z,0.015191555555555555,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T22:00:00Z,0.009304777777777778,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-30T23:00:00Z,0.018419750000000002,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T00:00:00Z,0.011646833333333334,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T01:00:00Z,0.015254777777777779,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T02:00:00Z,0.019369194444444442,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T03:00:00Z,0.014621861111111108,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T04:00:00Z,0.02164808333333333,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T05:00:00Z,0.011900027777777778,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T06:00:00Z,0.02234422222222222,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T07:00:00Z,0.024433055555555555,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T08:00:00Z,0.006709527777777779,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T09:00:00Z,0.022027777777777775,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T10:00:00Z,0.017280472222222218,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T11:00:00Z,0.010950611111111112,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T12:00:00Z,0.015001666666666668,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T13:00:00Z,0.014621777777777777,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T14:00:00Z,0.007342500000000001,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T15:00:00Z,0.012722861111111114,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T16:00:00Z,0.00653775992063492,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T17:00:00Z,0.017248777777777776,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T18:00:00Z,0.010001027777777779,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T19:00:00Z,0.011773361111111111,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T20:00:00Z,0.010507416666666667,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T21:00:00Z,0.007215861111111111,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T22:00:00Z,0.009051583333333333,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-07-31T23:00:00Z,0.012786194444444446,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T00:00:00Z,0.016584027777777777,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T01:00:00Z,0.020571944444444445,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T02:00:00Z,0.015191555555555555,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T03:00:00Z,0.00576,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T04:00:00Z,0.010634,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T05:00:00Z,0.005950027777777777,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T06:00:00Z,0.02588897222222222,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T07:00:00Z,0.010127694444444444,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T08:00:00Z,0.017027249999999997,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T09:00:00Z,0.007026000000000001,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T10:00:00Z,0.0046587388888888895,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T11:00:00Z,0.014938305555555554,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T12:00:00Z,0.013672361111111113,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T13:00:00Z,0.008735083333333336,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T14:00:00Z,0.009114944444444445,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T15:00:00Z,0.023094845238095237,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T16:00:00Z,0.014811722222222221,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T17:00:00Z,0.023736845238095234,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T18:00:00Z,0.009976178571428572,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T19:00:00Z,0.00990163888888889,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T20:00:00Z,0.019432583333333333,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T21:00:00Z,0.011013888888888887,value,sound_voltage_peak_to_peak,bashful
,,0,2023-07-23T08:40:39.122701243Z,2023-08-22T08:40:39.122701243Z,2023-08-01T22:00:00Z,0.019052694444444445,value,sound_voltage_peak_to_peak,bashful
